label,municipality_name,lat,lon,osn_user_count,rsn_population,location_x,location_y
GM0147,Borne,52.312302839610645,6.743519810535672,6995,21336,247487.59532043067,481348.2772740119
GM0654,Borsele,51.445226241154195,3.812972680849828,5782,22623,45565.22632835536,385196.2404787784
GM0499,Boskoop,52.08141361132438,4.6708564266012935,4975,15082,105896.94333354715,455035.8030939299
GM0756,Boxmeer,51.62150546469446,5.949045397968707,8888,28572,193907.9954475459,403776.500770173
GM0757,Boxtel,51.57824203554287,5.326510648266592,10498,30264,150793.09237153523,398814.8937802237
GM0758,Breda,51.58475656097799,4.761243866580032,79684,173276,111617.02491072733,399724.2262624721
GM0311,Breukelen,52.16703014883828,4.975850319093748,5087,14609,126856.96248381412,464399.0311716392
GM0501,Brielle,51.888615749447084,4.184517339512436,5889,15762,72206.69658092098,434028.2376172022
GM1876,Bronckhorst,52.04527853222947,6.302893187576263,11622,37758,217817.59362375404,451169.5439859961
GM0213,Brummen,52.10893065117756,6.1184813300193195,7033,21138,205095.6671725412,458107.6504737912
GM0899,Brunssum,50.94297833792363,5.977939628528892,11222,29437,196520.04570154307,328307.54780749767
GM0312,Bunnik,52.040945850929404,5.21694488554792,4086,14451,143318.71556154342,450304.9125756319
GM0313,Bunschoten,52.2386912160359,5.358032355427025,8014,20000,153007.4119993659,472292.8080740107
GM0214,Buren,51.93830172051817,5.40349277691253,8621,25882,156120.21074250067,438871.44732174353
GM0381,Bussum,52.27021058657229,5.16509782188333,10840,32092,139839.56262316628,475822.5182329224
GM0502,Capelle aan den ijssel,51.93501519893892,4.580193764015638,20282,65348,99501.55541199562,438813.7364934253
GM0383,Castricum,52.55700127037708,4.683105716564905,11633,34642,107250.53297424408,507941.5569350459
GM0109,Coevorden,52.74024362950788,6.735951679722483,14009,36119,246084.06545101665,528949.242533294
GM1706,Cranendonck,51.28625976150214,5.59628892139236,5878,20334,169586.55365078378,366350.72937512974
GM0611,Cromstrijen,51.74387646643941,4.455124622521435,3987,12823,90628.2370013812,417652.6728131072
GM1684,Cuijk,51.71823222938679,5.851383350957818,8450,24433,187076.2712470172,414489.8429435224
GM0216,Culemborg,51.94579175829258,5.210431852985624,9834,27501,142846.12143884614,439719.39319696
GM0148,Dalfsen,52.514715969294826,6.276706574872191,9207,27258,215380.2211239092,503375.4781130953
GM1891,Dantumadiel,53.280096876669305,5.984553613175228,6858,19286,194844.0536060622,588340.8272131586
GM0310,De bilt,52.14173758520452,5.174391334855951,11748,42017,140432.00650750884,461526.5801353977
GM1663,De marne,53.374156359123724,6.361713942316464,3666,10526,219858.70962771765,599083.0532284569
GM0736,De ronde venen,52.211991231724845,4.894439304339037,11619,34382,121321.19295727658,469436.0596764411
GM1690,De wolden,52.70162932380157,6.373488187133701,8622,23581,221665.94163913373,524257.2420301565
GM0503,Delft,51.99849563137277,4.363060189728646,40644,96765,84669.32432958439,446064.0174519967
GM0010,Delfzijl,53.31999466590852,6.930167259205053,10259,26634,257818.27621966472,593718.0161544292
GM0400,Den helder,52.922528015893434,4.754063731105951,25600,57365,112418.80521969714,548569.7665492793
GM0762,Deurne,51.43621809947091,5.826944673463114,10055,31520,185576.98480661173,383105.03722547664
GM0150,Deventer,52.26824644475966,6.23587010957479,41340,98512,212929.6402610736,475919.988769389
GM0384,Diemen,52.336470100608054,4.987055471871433,7914,24658,127727.5630189625,483246.8209989555
GM1774,Dinkelland,52.37300483600512,6.914149957503436,8550,26053,258979.44473601895,488332.65966196655
GM0504,Dirksland,51.75081768276918,4.07992292087523,2729,8438,64731.32986063026,418823.5451421352
GM0221,Doesburg,52.01869467980903,6.146970621673687,4205,11598,207152.34437510773,448088.5487797048
GM0222,Doetinchem,51.96078227613696,6.286691062252446,20867,56089,216822.5924201453,441755.2931792906
GM0766,Dongen,51.63588453447509,4.9553823973534135,8469,25060,125105.68391744676,405314.6014501271
GM0058,Dongeradeel,53.36054604405772,6.034228622679499,9231,24404,198076.9104442573,597322.7013052138
GM0505,Dordrecht,51.78200207428127,4.7094466547309155,48352,118404,108231.4878548525,421699.90418657206
GM0498,Drechterland,52.663871304703825,5.164737666643584,5757,19291,139949.46627965962,519623.9689410256
GM1719,Drimmelen,51.700091552169,4.7586726219378335,9119,26592,111549.5637624572,412556.7767163943
GM0303,Dronten,52.50251918285818,5.701755479394002,15933,39775,176358.2261306145,501693.6524823074
GM0225,Druten,51.874963139559945,5.612156605838221,5983,18089,170491.10105812136,431848.5156326336
GM0226,Duiven,51.946539632079855,6.018259258500542,9660,25609,198387.20506466329,439976.3575788696
GM1711,Echt-susteren,51.08504080258204,5.9081617542073195,11070,32269,191503.1495193864,344074.3981137976
GM0385,Edam-volendam,52.503995171389306,5.044053344791701,11078,28500,131700.5473763827,501866.60206265614
GM0228,Ede,52.07638887223458,5.727963459325131,38816,107752,178360.7453091918,454289.4666004101
GM0317,Eemnes,52.24989842652961,5.279693998828082,2974,8834,147658.27421708673,473544.7758384456
GM1651,Eemsmond,53.42026458329178,6.67439791750952,5987,16418,240576.33797913443,604541.2634509815
GM0770,Eersel,51.39653622011688,5.314632080261352,5138,18150,149949.6225842082,378600.61451767886
GM0905,Eijsden,50.784681726041846,5.719490226540032,3699,11432,178435.0999926437,310582.5562220285
GM0772,Eindhoven,51.44999517321069,5.458860604876724,91898,213807,159981.2709564546,384547.9332252882
GM0230,Elburg,52.412024007046256,5.849955898407774,7468,22179,186485.43908353025,491678.7371836357
GM0114,Emmen,52.74964443212064,6.961959049247806,46406,109496,261322.511200063,530303.9036712863
GM0388,Enkhuizen,52.716634408488424,5.273255840951365,7038,18143,147300.24345610544,525478.0046815089
GM0153,Enschede,52.22078235082173,6.877760158448625,71073,157057,256850.0018611473,471346.7851281517
GM0232,Epe,52.3255004374088,5.954956512317442,11947,32883,193705.01318549385,482102.7571877699
GM0233,Ermelo,52.287717955747055,5.66815771797185,8818,26259,174169.6736716776,477784.4416773019
